2,24068, Note_off_c,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,24068, Note_off_c,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,24069, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,24301, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,24317, Note_on_c,0,68,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,24560, Note_off_c,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,24580, Note_on_c,0,69,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,25872, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,25888, Note_on_c,0,64,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,26119, Note_off_c,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,26135, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,26367, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,26383, Note_on_c,0,71,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,26629, Note_off_c,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,26645, Note_on_c,0,73,39,,,,,,,,,,,,,,,,,,,,,,,,,
2,28164, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,28165, Note_on_c,0,73,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,28397, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,28413, Note_on_c,0,74,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,28656, Note_off_c,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,28676, Note_on_c,0,76,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,30230, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,30231, Note_on_c,0,74,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,30463, Note_off_c,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,30479, Note_on_c,0,73,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,30725, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,30741, Note_on_c,0,71,39,,,,,,,,,,,,,,,,,,,,,,,,,
2,32512, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,32640, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,32640, Note_on_c,0,73,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,32767, Note_off_c,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,32768, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,32772, Note_on_c,0,81,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,33283, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,33314, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,33547, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,33563, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,34064, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,34080, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,34311, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,34327, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,34559, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,34575, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,35084, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,35100, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,35331, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,35347, Note_on_c,0,76,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,35579, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,35595, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,36093, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,36109, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,36341, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,36357, Note_on_c,0,74,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,36589, Note_off_c,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,36605, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,36848, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,36864, Note_on_c,0,71,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,36959, Note_on_c,0,73,31,,,,,,,,,,,,,,,,,,,,,,,,,
2,36970, Note_off_c,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,37376, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,37410, Note_on_c,0,74,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,37887, Note_off_c,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,37918, Note_on_c,0,76,37,,,,,,,,,,,,,,,,,,,,,,,,,
2,38392, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,38423, Note_on_c,0,85,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,38902, Note_off_c,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,38933, Note_on_c,0,83,39,,,,,,,,,,,,,,,,,,,,,,,,,
2,39412, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,39443, Note_on_c,0,76,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,39917, Note_off_c,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,39948, Note_on_c,0,83,29,,,,,,,,,,,,,,,,,,,,,,,,,
2,39948, Note_on_c,0,88,43,,,,,,,,,,,,,,,,,,,,,,,,,
2,40111, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,40121, Note_off_c,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,40122, Note_on_c,0,85,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,40277, Note_off_c,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,40288, Note_on_c,0,83,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,40442, Note_off_c,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,40453, Note_on_c,0,81,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,40685, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,40701, Note_on_c,0,80,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,40944, Note_off_c,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,40964, Note_on_c,0,81,41,,,,,,,,,,,,,,,,,,,,,,,,,
2,42518, Note_off_c,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,42519, Note_on_c,0,69,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,42751, Note_off_c,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,42767, Note_on_c,0,71,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,43013, Note_off_c,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,43029, Note_on_c,0,73,39,,,,,,,,,,,,,,,,,,,,,,,,,
2,44548, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,44549, Note_on_c,0,73,36,,,,,,,,,,,,,,,,,,,,,,,,,
2,44781, Note_off_c,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,
